date,reactor_id,reactor_type,run_day,manure_fed_kg,water_kg,air_temp_in_situ,digester_temp,pH,TS,ash,VS_wet,VS_dry,TAN,CH4_pct,CO2_pct,acetate,VFA,y_biogas_STP,y_CH4_STP,y_CH4_per_gVS,manure_water_ratio,daily_mean_air_temp,daily_max_air_temp,daily_min_air_temp,daily_solar,daily_precip,daily_atm_p,daily_vpd,daily_wind,daily_temp_range
2024-08-28,R2-FLEX,FLEX,,20.0,20.0,20.2,19.0,,,,,,,,,,,305.4024556616644,0.0,0.0,1.0,18.48888888888889,24.2,14.4,185.35625,0.0,81.82357638888888,0.506875,1.0154166666666666,9.8
2024-08-29,R2-FLEX,FLEX,,20.0,20.0,22.9,19.1,,,,,,,,,,,543.4166948293342,0.0,0.0,1.0,18.82986111111111,25.6,14.7,190.75833333333333,0.0,81.76934027777777,0.6009722222222222,0.9830902777777778,10.900000000000002
2024-08-30,R2-FLEX,FLEX,,20.0,20.0,22.1,20.4,,,,,,,,,,,479.20704845814976,0.0,0.0,1.0,18.23090277777778,24.3,14.2,187.425,0.0,81.79670138888889,0.6034375,1.0077083333333334,10.1
2024-08-31,R2-FLEX,FLEX,,20.0,20.0,21.7,19.4,,,,,,,,,,,504.8693586698338,0.0,0.0,1.0,16.93402777777778,22.5,12.0,166.52152777777778,0.0,81.81024305555555,0.5228472222222222,1.19625,10.5
2024-09-02,R2-FLEX,FLEX,,20.0,20.0,18.1,20.6,,,,,,,,,,,448.27894194434896,0.0,0.0,1.0,15.999305555555557,20.2,12.1,85.70347222222222,0.0,81.8528125,0.3901388888888888,0.7965972222222222,8.1
2024-09-03,R2-FLEX,FLEX,,20.0,20.0,18.3,21.0,,,,,,,,,,,911.8743563336766,0.0,0.0,1.0,16.779861111111114,20.6,14.3,84.11944444444445,0.0,81.78472222222223,0.3541666666666667,0.8680902777777777,6.300000000000001
2024-09-04,R2-FLEX,FLEX,,20.0,20.0,16.3,18.0,,,,,,,,,,,395.39232630487385,0.0,0.0,1.0,15.417708333333334,19.3,13.6,62.04583333333333,10.0,81.8176388888889,0.22,0.9241319444444444,5.700000000000001
2024-09-05,R2-FLEX,FLEX,,20.0,20.0,19.6,21.2,,,,,,,,,,,251.9138755980861,0.0,0.0,1.0,16.683333333333334,21.3,12.5,104.90972222222224,0.0,81.78065972222223,0.4536458333333333,0.8354861111111112,8.8
2024-09-06,R2-FLEX,FLEX,,20.0,20.0,20.0,20.8,,,,,,,,,,,264.6143344709898,0.0,0.0,1.0,16.79340277777778,20.2,14.1,118.73958333333331,0.0,81.8528125,0.3759027777777778,1.155486111111111,6.1
2024-09-07,R2-FLEX,FLEX,,20.0,20.0,23.6,21.0,,,,,,,,,,,254.95954146999324,0.0,0.0,1.0,17.71527777777778,23.1,12.5,187.3763888888889,0.0,81.87934027777777,0.5688888888888889,0.9213888888888888,10.6
2024-09-08,R2-FLEX,FLEX,,20.0,20.0,0.0,,,,,,,,,,,,-162011.0,0.0,0.0,1.0,18.276041666666668,25.3,13.9,170.81875000000002,0.034,81.83545138888888,0.6507291666666667,0.8527777777777777,11.4
2024-09-09,R2-FLEX,FLEX,,20.0,20.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,19.013541666666665,26.5,12.3,220.28819444444449,0.0,81.760625,0.7691666666666667,0.8623611111111111,14.2
2024-09-10,R2-FLEX,FLEX,,20.0,20.0,0.0,,,,,,,,,,,,0.0,,,1.0,19.040972222222223,26.3,12.2,249.63541666666663,0.017,81.73395833333333,0.7567708333333333,1.026111111111111,14.1
2024-09-11,R2-FLEX,FLEX,,20.0,20.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,18.515972222222224,26.2,12.0,244.27916666666664,0.068,81.69600694444445,0.9115972222222224,1.060277777777778,14.2
2024-09-12,R2-FLEX,FLEX,,20.0,20.0,0.0,20.1,,,,,,,,,,,164872.0,0.0,0.0,1.0,18.234375,25.7,12.5,193.63472222222225,0.0,81.74260416666667,0.7033680555555555,0.9269444444444443,13.2
2024-09-13,R2-FLEX,FLEX,,20.0,20.0,0.0,20.8,,,,,,,,,,,469.0,0.0,0.0,1.0,18.152083333333334,25.9,11.9,224.09722222222223,0.0,81.796875,0.7545138888888889,0.9939930555555556,13.999999999999998
2024-09-14,R2-FLEX,FLEX,,20.0,20.0,0.0,22.1,,,,,,,,,,,650.0,0.0,0.0,1.0,17.884027777777778,25.0,11.6,260.3701388888889,0.102,81.82548611111112,0.9001041666666667,1.1232291666666667,13.4
2024-09-16,R2-FLEX,FLEX,,20.0,20.0,0.0,23.1,,,,,,,,,,,944.0,0.0,0.0,1.0,17.639236111111114,25.4,11.4,197.96319444444444,0.0,81.77006944444445,0.6252777777777778,1.0418402777777778,13.999999999999998
2024-09-17,R2-FLEX,FLEX,,20.0,20.0,28.3,20.8,,,,,,,,,,,867.1125124460671,0.0,0.0,1.0,17.402083333333334,23.3,13.6,131.3465277777778,0.0,81.84909722222223,0.5202430555555556,0.8516319444444445,9.7
2024-09-18,R2-FLEX,FLEX,,20.0,20.0,28.9,20.6,,,,,,,,,,,397.8800927459424,0.0,0.0,1.0,18.56493055555556,26.0,13.2,205.4020833333333,0.0,81.70413194444444,0.6698958333333334,0.935,12.8
2024-09-19,R2-FLEX,FLEX,,20.0,20.0,28.9,20.4,,,,,,,,,,,273.090427293806,0.0,0.0,1.0,18.922222222222224,26.6,12.9,216.0548611111111,0.0,81.51413194444444,0.6530555555555556,0.9260069444444444,13.7
2024-09-20,R2-FLEX,FLEX,,20.0,20.0,19.2,24.1,,,,,,,,,,,37.37166324435319,0.0,0.0,1.0,19.163541666666667,27.6,14.2,208.24513888888887,9.513,81.60881944444445,0.6252083333333334,0.8598263888888888,13.400000000000002
2024-09-21,R2-FLEX,FLEX,,20.0,20.0,25.0,20.9,,,,,,,,,,,1110.3221476510066,0.0,0.0,1.0,18.25451388888889,25.5,14.5,178.79791666666668,2.127,81.6490625,0.4596874999999999,0.8586458333333333,11.0
2024-09-23,R2-FLEX,FLEX,,20.0,20.0,24.8,21.0,,,,,,,,,,,1630.849563465413,0.0,0.0,1.0,17.080208333333335,21.7,13.2,107.15416666666668,0.0,81.75628472222223,0.5379513888888889,0.9503125,8.5
2024-09-24,R2-FLEX,FLEX,,20.0,20.0,27.0,21.8,,,,,,,,,,,87.36,0.0,0.0,1.0,17.56527777777778,23.6,11.9,175.99930555555557,0.0,81.72840277777777,0.6088194444444445,0.9560069444444445,11.7
2024-09-25,R2-FLEX,FLEX,,20.0,20.0,23.7,20.4,,,,,,,,,,,335.8442871587462,0.0,0.0,1.0,17.82534722222222,23.1,14.2,119.54513888888889,0.0,81.7396875,0.5777430555555555,0.829201388888889,8.900000000000002
2024-09-26,R2-FLEX,FLEX,,20.0,20.0,23.4,20.8,,,,,,,,,,,315.00000000000006,0.0,0.0,1.0,18.251388888888886,26.1,10.3,215.0111111111111,0.034,81.67979166666666,0.6718055555555555,1.0795486111111112,15.8
2024-09-27,R2-FLEX,FLEX,,20.0,20.0,21.4,20.4,,,,,,,,,,,550.8220108695652,0.0,0.0,1.0,18.89375,25.8,14.3,177.80555555555554,8.441,81.60711805555555,0.5049652777777778,0.8511458333333333,11.5
2024-09-28,R2-FLEX,FLEX,,20.0,20.0,19.5,21.0,,,,,,,,,,,286.53333333333336,0.0,0.0,1.0,18.01944444444445,25.4,13.5,162.79861111111111,0.459,81.4990625,0.4437847222222222,0.9344444444444444,11.9
2024-09-30,R2-FLEX,FLEX,,20.0,20.0,25.1,20.9,,,,,,,,,,,927.7054679637704,0.0,0.0,1.0,18.740972222222226,26.2,14.7,204.1888888888889,2.754,81.51243055555557,0.4861805555555556,0.9633935018050542,11.5
2024-10-01,R2-FLEX,FLEX,,20.0,20.0,25.1,21.0,,,,,,,,,,,337.930224756793,0.0,0.0,1.0,20.03368055555556,26.3,14.4,235.73194444444445,0.0,81.46791666666667,0.7261111111111112,1.1946527777777778,11.9
2024-10-02,R2-FLEX,FLEX,,20.0,20.0,28.5,20.8,,,,,,,,,,,437.3432835820896,0.0,0.0,1.0,19.06111111111112,24.0,15.9,171.61944444444444,0.0,81.56246527777779,0.5744791666666667,1.361701388888889,8.1
2024-10-03,R2-FLEX,FLEX,,20.0,20.0,26.5,22.9,,,,,,,,,,,-16142.09348914858,0.0,0.0,1.0,17.882986111111112,23.1,13.6,160.60625,0.0,81.7117013888889,0.5448958333333334,1.1876736111111112,9.500000000000002
2024-10-04,R2-FLEX,FLEX,,20.0,20.0,26.9,21.0,,,,,,,,,,,16822.407469156387,0.0,0.0,1.0,18.339930555555554,24.9,11.2,231.5111111111111,0.034,81.77416666666666,0.7812152777777778,1.1527777777777777,13.7
2024-10-05,R2-FLEX,FLEX,,20.0,20.0,28.2,21.4,,,,,,,,,,,398.8047808764941,0.0,0.0,1.0,17.814583333333335,22.8,14.7,120.28680555555556,0.0,81.73538194444444,0.4985069444444444,1.1299652777777778,8.100000000000001
2024-10-07,R2-FLEX,FLEX,,20.0,20.0,23.2,21.4,,,,,,,,,,,-54.37879810938556,0.0,0.0,1.0,17.853819444444444,22.5,14.8,144.04791666666668,0.0,81.73788194444444,0.4454861111111111,0.9134027777777778,7.699999999999999
2024-10-08,R2-FLEX,FLEX,,20.0,20.0,23.5,20.9,,,,,,,,,,,-33179.85834738617,0.0,0.0,1.0,19.122916666666665,25.1,14.9,211.44791666666663,0.0,81.80506944444444,0.6487152777777778,1.0426041666666666,10.2
2024-10-09,R2-FLEX,FLEX,,20.0,20.0,26.0,21.3,,,,,,,,,,,350.6086956521739,0.0,0.0,1.0,18.85590277777778,25.6,13.5,223.86944444444444,0.0,81.84291666666667,0.7392708333333333,1.1140277777777776,12.1
2024-10-10,R2-FLEX,FLEX,,20.0,20.0,19.8,22.0,,,,,,,,,,,248.0122950819672,0.0,0.0,1.0,18.240625,23.8,13.4,213.8111111111111,0.0,81.80090277777778,0.6346527777777777,1.1184375,10.4
2024-10-11,R2-FLEX,FLEX,,20.0,20.0,19.1,23.4,,,,,,,,,,,1051.4378637452926,0.0,0.0,1.0,18.771527777777777,24.6,14.4,187.04305555555555,0.0,81.80010416666667,0.7059027777777778,1.218784722222222,10.2
2024-10-12,R2-FLEX,FLEX,,20.0,20.0,25.0,22.8,,,,,,,,,,,404.003355704698,0.0,0.0,1.0,18.365625,24.6,13.5,198.06458333333333,0.0,81.84777777777778,0.6757638888888889,1.3999652777777778,11.1
2024-10-14,R2-FLEX,FLEX,,20.0,20.0,23.7,22.2,,,,,,,,,,,866.7542972699697,0.0,0.0,1.0,18.91076388888889,26.5,11.5,250.84583333333336,0.017,81.71770833333333,0.7989583333333333,1.0125347222222223,15.0
2024-10-15,R2-FLEX,FLEX,,20.0,20.0,22.2,20.3,,,,,,,,,,,569.6747967479674,0.0,0.0,1.0,18.338194444444444,27.0,12.3,206.53125,0.204,81.69111111111111,0.5724652777777778,0.9385416666666668,14.7
2024-10-16,R2-FLEX,FLEX,,20.0,20.0,22.4,20.9,,,,,,,,,,,835.4502369668247,0.0,0.0,1.0,19.58020833333333,26.4,15.5,183.41458333333333,0.136,81.70982638888889,0.6416666666666667,0.9232291666666668,10.9
2024-10-17,R2-FLEX,FLEX,,20.0,20.0,24.3,21.0,,,,,,,,,,,426.0746720484359,0.0,0.0,1.0,20.40173611111111,26.7,15.4,216.98055555555555,0.0,81.72086805555556,0.8789236111111111,0.8922916666666667,11.3
2024-10-18,R2-FLEX,FLEX,,20.0,20.0,25.2,21.3,,,,,,,,,,,803.8028169014085,0.0,0.0,1.0,17.844155844155843,26.5,13.5,207.99090909090907,0.0,81.67999999999999,0.5033116883116884,0.7838961038961039,13.0
2024-04-22,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,27.7,,,,,,,,,,,,1856.6178915862988,0.0,0.0,0.6666666666666666,18.634375,24.9,15.6,149.7076388888889,45.664,81.5026736111111,0.2607638888888888,0.824516129032258,9.3
2024-04-23,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,22.2,,,,,,,,,,,,911.849593495935,0.0,0.0,0.6666666666666666,18.97152777777778,24.4,16.0,136.0076388888889,30.557,81.4667013888889,0.2401041666666666,0.9626136363636364,8.399999999999999
2024-04-24,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,22.6,,,,,,,,,,,,914.3098782138024,0.0,0.0,0.6666666666666666,18.105555555555554,24.1,15.5,138.92291666666668,29.974,81.44788194444445,0.1889236111111111,0.7051041666666666,8.600000000000001
2024-04-25,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,24.8,,,,,,,,,,,,909.3888515782404,0.0,0.0,0.6666666666666666,19.136458333333334,24.1,16.1,177.97222222222223,13.837,81.39743055555556,0.2988194444444444,0.7764583333333334,8.0
2024-04-26,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,21.9,,,,,,,,,,,,890.559511698881,0.0,0.0,0.6666666666666666,17.441666666666666,23.1,15.8,101.18472222222222,5.101,81.48579861111111,0.1819791666666667,0.6486111111111111,7.300000000000001
2024-04-27,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,27.2,,,,,,,,,,,,872.1085942704864,0.0,0.0,0.6666666666666666,18.668750000000003,25.0,14.9,168.24444444444444,5.206,81.41732638888888,0.3104513888888889,0.8275694444444445,10.1
2024-04-29,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,26.9,,,,,,,,,,,,1759.616538846282,0.0,0.0,0.6666666666666666,17.710416666666667,22.8,14.4,102.90347222222222,28.601,81.5292013888889,0.1784375,0.7272432432432432,8.4
2024-04-30,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,25.8,,,,,,,,,,,,844.2168674698795,0.0,0.0,0.6666666666666666,19.246180555555554,25.9,15.4,182.67777777777772,11.261,81.40770833333333,0.3294444444444444,0.6211111111111111,10.499999999999998
2024-05-01,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,21.3,,,,,,,,,,,,936.901121304791,0.0,0.0,0.6666666666666666,19.08194444444445,24.3,16.0,139.19722222222222,59.883,81.35878472222223,0.2757291666666666,0.5873263888888889,8.3
2024-05-02,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,25.0,,,,,,,,,,,,860.224832214765,0.0,0.0,0.6666666666666666,18.856250000000003,26.2,16.4,129.36111111111111,20.465,81.38517361111111,0.2534375,0.6594791666666667,9.8
2024-05-03,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,24.2,,,,,,,,,,,,865.2960969044415,0.0,0.0,0.6666666666666666,19.53993055555556,24.7,16.4,173.70069444444445,5.905,81.45854166666668,0.3486458333333333,0.7819791666666667,8.3
2024-05-04,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,22.0,,,,,,,,,,,,897.6610169491526,0.0,0.0,0.6666666666666666,18.277083333333334,24.4,15.8,104.20208333333332,29.177,81.59826388888888,0.2517013888888889,0.6540972222222222,8.599999999999998
2024-05-06,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,19.7,,,,,,,,,,,,1690.977109668603,0.0,0.0,0.6666666666666666,17.500347222222224,23.1,14.8,124.59166666666668,22.468,81.64086805555556,0.2220486111111111,0.8114930555555556,8.3
2024-05-07,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,19.3,,,,,,,,,,,,877.933629832364,0.0,0.0,0.6666666666666666,18.01944444444445,21.6,16.1,77.64305555555556,23.067,81.66024305555555,0.1868402777777777,0.9112847222222222,5.5
2024-05-08,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,21.6,,,,,,,,,,,,910.0,0.0,0.0,0.6666666666666666,17.633680555555557,21.5,15.0,92.45972222222224,0.0,81.5936111111111,0.2074305555555555,1.135486111111111,6.5
2024-05-09,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.0,,,,,,,,,,,,888.4067796610169,0.0,0.0,1.0,17.731250000000003,21.5,14.7,102.89513888888888,0.0,81.55402777777778,0.2844791666666666,1.141111111111111,6.800000000000001
2024-05-10,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.2,,,,,,,,,,,,875.2387448840383,0.0,0.0,1.0,17.88784722222222,22.6,15.9,92.20833333333331,0.204,81.60708333333334,0.2435763888888889,0.909652777777778,6.700000000000001
2024-05-11,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,25.9,,,,,,,,,,,,896.9086651053864,0.0,0.0,1.0,19.496875000000003,25.2,15.2,199.8722222222222,0.017,81.66368055555556,0.4635763888888888,0.9291666666666668,10.0
2024-05-13,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,25.0,,,,,,,,,,,,1833.1308724832213,0.0,0.0,1.0,19.31631944444445,24.7,15.2,191.48194444444445,0.0,81.61340277777778,0.5412152777777778,0.844375,9.5
2024-05-14,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,24.8,,,,,,,,,,,,907.5554063129616,0.0,0.0,1.0,19.054861111111112,24.3,15.6,174.80763888888887,0.476,81.62076388888889,0.4636458333333333,0.8808680555555556,8.700000000000001
2024-06-03,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,21.6,,,,,,,,,,,,81.5478615071283,0.0,0.0,1.0,18.823958333333334,23.5,15.6,126.40833333333332,0.952,81.69121527777777,0.3234722222222222,0.6792708333333333,7.9
2024-06-04,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,26.5,,,,,,,,,,,,826.7479131886478,0.0,0.0,1.0,18.804513888888888,25.2,15.5,137.7201388888889,0.187,81.67913194444445,0.328125,0.6520833333333333,9.7
2024-06-05,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.2,,,,,,,,,,,,869.308943089431,0.0,0.0,1.0,17.960416666666667,23.2,13.9,144.85763888888889,2.7880000000000003,81.6628125,0.2921875,0.828125,9.3
2024-06-06,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.5,,,,,,,,,,,,854.0,0.0,0.0,1.0,17.617013888888888,21.7,14.8,93.56180555555557,0.8160000000000001,81.76510416666666,0.3114583333333333,0.8808680555555556,6.899999999999999
2024-06-07,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.0,,,,,,,,,,,,821.7668918918919,0.0,0.0,1.0,18.01284722222222,24.7,14.2,155.43194444444444,0.255,81.81798611111111,0.3282291666666667,0.7253472222222223,10.5
2024-06-08,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.3,,,,,,,,,,,,851.6706443914081,0.0,0.0,1.0,17.073958333333334,22.8,14.4,133.28194444444443,0.153,81.76618055555555,0.2174652777777778,0.7773611111111111,8.4
2024-06-10,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.2,,,,,,,,,,,,1558.2825203252032,0.0,0.0,1.0,17.537152777777777,21.6,14.0,131.03055555555557,0.119,81.81920138888889,0.4066319444444444,0.7794097222222223,7.600000000000001
2024-06-11,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.5,,,,,,,,,,,,793.5939086294417,0.0,0.0,1.0,16.911805555555556,20.9,12.0,129.67916666666667,0.102,81.84677083333332,0.4238194444444444,0.8822916666666667,8.899999999999999
2024-06-12,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.9,,,,,,,,,,,,791.5985130111525,0.0,0.0,1.0,16.960416666666667,21.8,12.3,160.28680555555556,0.085,81.87194444444444,0.4258333333333333,0.8272569444444444,9.5
2024-06-13,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.4,,,,,,,,,,,,803.1042654028437,0.0,0.0,1.0,17.0875,23.3,10.7,176.46944444444443,0.068,81.8204513888889,0.4561111111111111,0.7632986111111112,12.6
2024-06-14,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,27.8,,,,,,,,,,,,804.1156914893617,0.0,0.0,1.0,17.341666666666665,23.2,11.2,173.96805555555557,0.017,81.75454861111112,0.4586805555555555,0.8838541666666667,12.0
2024-06-15,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,24.4,,,,,,,,,,,,775.6724949562879,0.0,0.0,1.0,17.261805555555554,22.1,12.3,148.97291666666666,0.051,81.62829861111112,0.3544097222222222,0.8703819444444444,9.8
2024-06-17,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.5,,,,,,,,,,,,1486.48730964467,0.0,0.0,1.0,17.42013888888889,22.5,12.4,173.56597222222223,0.0,81.78243055555555,0.4585763888888888,0.8146180555555556,10.1
2024-06-18,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.5,,,,,,,,,,,,754.087689713322,0.0,0.0,1.0,16.821180555555557,21.9,11.7,164.48263888888889,0.136,81.81600694444444,0.4767361111111111,0.936875,10.2
2024-06-19,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,21.0,,,,,,,,,,,,767.0,0.0,0.0,1.0,17.211111111111112,22.8,14.0,116.8722222222222,0.0,81.795625,0.3480555555555555,0.9133333333333334,8.8
2024-06-20,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,18.4,,,,,,,,,,,,795.391214824983,0.0,0.0,1.0,16.024305555555557,18.9,14.1,76.48541666666667,5.48,81.9203125,0.235,1.1034375,4.799999999999999
2024-06-21,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.5,,,,,,,,,,,,759.9352640545144,0.0,0.0,1.0,15.9375,19.8,12.8,138.21458333333334,0.136,81.88788194444444,0.3404861111111111,1.461076388888889,7.0
2024-06-22,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.4,,,,,,,,,,,,756.2585499316007,0.0,0.0,1.0,15.58472222222222,20.7,12.5,154.78819444444446,0.0,81.80746527777778,0.3682291666666666,1.0271180555555557,8.2
2024-06-24,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,18.4,,,,,,,,,,,,1513.0233356211395,0.0,0.0,1.0,15.279861111111112,20.9,10.6,148.30416666666667,0.0,81.81572916666667,0.3817013888888889,0.9991666666666666,10.3
2024-06-25,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.0,,,,,,,,,,,,720.9050847457627,0.0,0.0,1.0,15.346527777777778,22.2,9.4,190.8430555555556,0.085,81.741875,0.451875,1.0078125,12.8
2024-06-26,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.7,,,,,,,,,,,,718.2752789989855,0.0,0.0,1.0,15.94409722222222,21.0,10.9,138.97361111111113,0.0,81.73708333333333,0.4617708333333333,1.025486111111111,10.1
2024-06-27,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,16.7,,,,,,,,,,,,779.326889886089,0.0,0.0,1.0,15.145833333333334,19.0,12.1,93.90208333333334,0.289,81.88729166666667,0.2858680555555555,1.2167708333333334,6.9
2024-06-28,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.1,,,,,,,,,,,,712.6950354609928,0.0,0.0,1.0,14.720138888888888,19.7,10.1,140.58819444444444,0.102,81.84979166666668,0.3459722222222222,1.088854166666667,9.6
2024-06-29,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.4,,,,,,,,,,,,730.1162790697675,0.0,0.0,1.0,16.439930555555556,22.4,12.4,187.99791666666667,0.0,81.75270833333333,0.410625,0.9500347222222224,9.999999999999998
2024-07-01,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.2,,,,,,,,,,,,1437.6261937244203,0.0,0.0,1.0,17.05763888888889,23.0,12.9,200.4875,0.0,81.87291666666667,0.5462847222222222,0.8997916666666667,10.1
2024-07-02,R3-FIXED DOME,FIXED_DOME,,,,25.5,,,,,,,,,,,,253.33668341708545,0.0,0.0,,16.99652777777778,22.5,11.3,173.3625,0.0,81.81541666666666,0.5319791666666667,0.9193402777777776,11.2
2024-07-02,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.9,,,,,,,,,,,,715.021966880703,0.0,0.0,1.0,16.99652777777778,22.5,11.3,173.3625,0.0,81.81541666666666,0.5319791666666667,0.9193402777777776,11.2
2024-07-03,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,24.9,,,,,,,,,,,,747.7945619335349,0.0,0.0,1.0,17.235763888888886,23.5,11.3,182.69791666666663,40.149,81.7742013888889,0.4747916666666667,0.9857826086956522,12.2
2024-07-04,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.8,,,,,,,,,,,,695.9734513274336,0.0,0.0,1.0,17.353819444444444,22.9,12.9,170.66805555555555,0.0,81.75746527777778,0.4257291666666666,0.8909722222222223,9.999999999999998
2024-07-05,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.5,,,,,,,,,,,,704.6666666666666,0.0,0.0,1.0,17.009027777777778,22.7,13.3,159.19236111111113,0.0,81.69565972222222,0.4336805555555555,0.83,9.4
2024-07-06,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.8,,,,,,,,,,,,788.7909836065573,0.0,0.0,1.0,17.05138888888889,22.6,12.9,111.06944444444444,9.443,81.635625,0.3178819444444444,0.7051736111111111,9.7
2024-07-08,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,25.5,,,,,,,,,,,,1513.6180904522612,0.0,0.0,1.0,17.422222222222224,24.9,13.4,182.76041666666663,23.188,81.55388888888889,0.3270486111111111,0.9438541666666668,11.499999999999998
2024-07-09,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,21.5,,,,,,,,,,,,634.0645161290322,0.0,0.0,1.0,16.80625,21.3,14.4,96.02708333333334,6.65,81.59246527777778,0.2270833333333333,0.7243055555555555,6.9
2024-07-10,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,18.3,,,,,,,,,,,,756.302780638517,0.0,0.0,1.0,15.69652777777778,18.7,13.7,64.6,43.233,81.70260416666666,0.2372916666666666,0.8872222222222222,5.0
2024-07-11,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.2,,,,,,,,,,,,798.1701553004727,0.0,0.0,1.0,15.334375,20.2,10.3,159.94236111111113,5.151000000000001,81.77104166666668,0.3619444444444444,1.0481944444444444,9.9
2024-07-12,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,24.4,,,,,,,,,,,,759.1492938802959,0.0,0.0,1.0,16.408680555555556,22.3,10.2,169.08402777777778,3.621,81.8059375,0.4885416666666666,1.069375,12.1
2024-07-13,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,21.1,,,,,,,,,,,,752.8153689221353,0.0,0.0,1.0,16.302777777777777,20.2,14.2,85.91111111111111,0.0,81.82930555555555,0.2953125,0.8831944444444445,6.0
2024-07-15,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.9,,,,,,,,,,,,1438.1003704951163,0.0,0.0,1.0,17.00625,22.4,10.9,157.28819444444446,0.0,81.77690972222223,0.451423611111111,0.7861458333333333,11.499999999999998
2024-07-16,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,17.3,,,,,,,,,,,,738.2190837065104,0.0,0.0,1.0,15.61875,18.1,13.8,42.49097222222222,0.0,81.74892361111111,0.2155555555555555,0.7036458333333333,4.300000000000001
2024-07-17,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.5,,,,,,,,,,,,681.8071065989848,0.0,0.0,1.0,15.894444444444446,19.9,13.6,84.57430555555555,2.006,81.75440972222222,0.1913888888888889,0.734375,6.299999999999999
2024-07-18,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,17.0,,,,,,,,,,,,670.2620689655172,0.0,0.0,1.0,14.51388888888889,17.4,13.7,38.95625,19.163,81.7825,0.1054513888888888,0.7757291666666667,3.6999999999999993
2024-07-19,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.0,,,,,,,,,,,,721.1672354948805,0.0,0.0,1.0,15.74375,19.2,13.2,97.51597222222222,12.444,81.68375,0.2471875,0.8190277777777778,6.0
